num_vertices,density,random_seed,c_optimal,neurosa_res,iter2sota,iter2solution,t2sota,t2solution
10,0.01,0,-10,-10.0,100000000,679972.371931,679972.383338
10,0.01,1,-10,-10.0,100000000,678338.211717,678338.222929
10,0.01,2,-10,-10.0,100000000,679137.279889,679137.289079
10,0.01,3,-10,-10.0,100000000,678569.886715,678569.897614
10,0.01,4,-10,-10.0,100000000,674716.410209,674716.422533
10,0.05,0,-8,-8.0,100000000,656927.088293,656927.097164
10,0.05,1,-8,-8.0,100000000,653143.933182,653143.946959
10,0.05,2,-9,-9.0,100000000,661264.165457,661264.176595
10,0.05,3,-8,-8.0,100000000,654112.972104,654112.981008
10,0.05,4,-8,-8.0,100000000,651926.442628,651926.453641
10,0.1,0,-7,-7.0,100000000,631887.293884,631887.303871
10,0.1,1,-7,-7.0,100000000,634964.351228,634964.365292
10,0.1,2,-7,-7.0,100000000,637586.173627,637586.185735
10,0.1,3,-8,-8.0,100000000,648338.207053,648338.216284
10,0.1,4,-7,-7.0,100000000,633533.039108,633533.055525
10,0.25,0,-6,-6.0,100000000,609502.438291,609502.449865
10,0.25,1,-6,-6.0,100000000,613000.738388,613000.750881
10,0.25,2,-5,-5.0,100000000,602231.849962,602231.859828
10,0.25,3,-6,-6.0,100000000,612567.064989,612567.073955
10,0.25,4,-5,-5.0,100000000,609245.894787,609245.922136
25,0.01,0,-22,-22.0,100000000,655807.171713,655807.181414
25,0.01,1,-22,-22.0,100000000,658681.617571,658681.628122
25,0.01,2,-23,-23.0,100000000,664232.449559,664232.468805
25,0.01,3,-22,-22.0,100000000,660415.502231,660415.512043
25,0.01,4,-22,-22.0,100000000,662219.795211,662219.810038
25,0.05,0,-15,-15.0,100000000,623727.006094,623727.015867
25,0.05,1,-18,-18.0,100000000,631530.477197,631530.486627
25,0.05,2,-17,-17.0,100000000,630230.016061,630230.030511
25,0.05,3,-17,-17.0,100000000,633469.577687,633469.591181
25,0.05,4,-17,-17.0,100000000,629779.776819,629779.790421
25,0.1,0,-12,-12.0,100000000,599643.075732,599643.08418
25,0.1,1,-15,-15.0,100000000,609221.388843,609221.410038
25,0.1,2,-14,-14.0,100000000,609224.244235,609224.252049
25,0.1,3,-13,-13.0,100000000,611906.594669,611906.604637
25,0.1,4,-13,-13.0,100000000,610913.470738,610913.480041
25,0.25,0,-9,-9.0,100000000,581702.286909,581702.297737
25,0.25,1,-9,-9.0,100000000,583334.508753,583334.517715
25,0.25,2,-8,-8.0,100000000,571116.377324,571116.388251
25,0.25,3,-10,-10.0,100000000,580643.295481,580643.307615
25,0.25,4,-8,-8.0,100000000,571621.410116,571621.421296
50,0.01,0,-40,-40.0,100000000,646083.947556,646083.958793
50,0.01,1,-42,-42.0,100000000,646846.71676,646846.728307
50,0.01,2,-41,-41.0,100000000,646149.475847,646149.486712
50,0.01,3,-43,-43.0,100000000,651343.319082,651343.333621
50,0.01,4,-40,-40.0,100000000,640658.695602,640658.709545
50,0.05,0,-28,-28.0,100000000,604507.735064,604507.762005
50,0.05,1,-27,-27.0,100000000,605739.678054,605739.688759
50,0.05,2,-27,-27.0,100000000,605291.331719,605291.341873
50,0.05,3,-27,-27.0,100000000,610816.403665,610816.418913
50,0.05,4,-26,-26.0,100000000,616760.276652,616760.285894
50,0.1,0,-20,-20.0,100000000,575982.808192,575982.82013
50,0.1,1,-21,-21.0,100000000,579203.292861,579203.304065
50,0.1,2,-19,-19.0,100000000,580543.342337,580543.354063
50,0.1,3,-21,-21.0,100000000,579156.8428,579156.853607
50,0.1,4,-22,-22.0,100000000,581823.5215,581823.537183
50,0.25,0,-12,-12.0,100000000,553619.95356,553619.9687
50,0.25,1,-13,-13.0,100000000,553826.278202,553826.290983
50,0.25,2,-12,-12.0,100000000,550023.955663,550023.96364
50,0.25,3,-12,-12.0,100000000,551979.96203,551979.976534
50,0.25,4,-13,-13.0,100000000,553473.295461,553473.305527
100,0.01,0,-73,-73.0,100000000,622894.451616,622894.460102
100,0.01,1,-71,-71.0,100000000,622862.629364,622862.638409
100,0.01,2,-74,-74.0,100000000,622516.208564,622516.215966
100,0.01,3,-73,-73.0,100000000,627875.393725,627875.405328
100,0.01,4,-71,-71.0,100000000,620338.918476,620338.926696
100,0.05,0,-44,-44.0,100000000,576906.457056,576906.465277
100,0.05,1,-42,-42.0,100000000,572631.173288,572631.181892
100,0.05,2,-45,-45.0,100000000,574084.426028,574084.43631
100,0.05,3,-45,-45.0,100000000,578752.881349,578752.90594
100,0.05,4,-42,-42.0,100000000,573236.614586,573236.623076
100,0.1,0,-30,-30.0,100000000,554114.581597,554114.598754
100,0.1,1,-29,-29.0,100000000,556050.577711,556050.591078
100,0.1,2,-30,-30.0,100000000,555104.703954,555104.720793
100,0.1,3,-31,-31.0,100000000,551917.251102,551917.263974
100,0.1,4,-30,-30.0,100000000,556178.290063,556178.304154
100,0.25,0,-17,-17.0,100000000,531301.500459,531301.520591
100,0.25,1,-17,-17.0,100000000,533412.691291,533412.703887
