num_vertices,density,random_seed,c_optimal,neurosa_res,iter2sota,iter2solution,t2sota,t2solution
10,0.01,0,-10,-10.0,100000000,679996.548264,679996.578442
10,0.01,1,-10,-10.0,100000000,681145.271906,681145.285853
10,0.01,2,-10,-10.0,100000000,678644.97272,678644.995262
10,0.01,3,-10,-10.0,100000000,676876.517056,676876.540223
10,0.01,4,-10,-10.0,100000000,676286.243333,676286.260632
10,0.05,0,-8,-8.0,100000000,652267.69441,652267.716452
10,0.05,1,-8,-8.0,100000000,656975.551879,656975.576446
10,0.05,2,-9,-9.0,100000000,664182.7602,664182.77775
10,0.05,3,-8,-8.0,100000000,655974.666301,655974.676491
10,0.05,4,-8,-8.0,100000000,652715.360123,652715.37851
10,0.1,0,-7,-7.0,100000000,635253.208938,635253.223379
10,0.1,1,-7,-7.0,100000000,639029.033793,639029.056398
10,0.1,2,-7,-7.0,100000000,641678.755148,641678.775072
10,0.1,3,-8,-8.0,100000000,651265.00803,651265.022118
10,0.1,4,-7,-7.0,100000000,633446.735755,633446.758911
10,0.25,0,-6,-6.0,100000000,615758.441351,615758.450517
10,0.25,1,-6,-6.0,100000000,613496.605566,613496.619613
10,0.25,2,-5,-5.0,100000000,606254.998415,606255.015828
10,0.25,3,-6,-6.0,100000000,616316.481461,616316.501329
10,0.25,4,-5,-5.0,100000000,611143.247754,611143.270685
25,0.01,0,-22,-22.0,100000000,667907.28013,667907.305493
25,0.01,1,-22,-22.0,100000000,663630.310661,663630.33733
25,0.01,2,-23,-23.0,100000000,667796.614838,667796.638072
25,0.01,3,-22,-22.0,100000000,665199.430509,665199.444731
25,0.01,4,-22,-22.0,100000000,662192.227772,662192.24112
25,0.05,0,-15,-15.0,100000000,624314.443137,624314.455202
25,0.05,1,-18,-18.0,100000000,637665.502968,637665.520803
25,0.05,2,-17,-17.0,100000000,630511.567355,630511.580959
25,0.05,3,-17,-17.0,100000000,632191.666556,632191.684557
25,0.05,4,-17,-17.0,100000000,631298.987983,631299.001554
25,0.1,0,-12,-12.0,100000000,608096.76004,608096.783612
